/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F005_31.64_38.215.wav;WHAT I CAN DO FOR YOU IS UH WE CAN UH REPORT LOST, LOST PROPERTY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F006_39.73_40.77.wav;YES.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F007_50.09_55.89.wav;WELL SIR, IF IF...WHAT I BELIEVE HAS HAPPENED IS MOST OF THE FLIGHT WAS LEFT--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F008_55.91_58.635.wav;THE LUGGAGE WAS LEFT IN BALTIMORE.  THEREFORE--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F009_59.7475_62.15.wav;LIKE THE LUGGAGE, THE LUGGAGE ON THE FLIGHT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F010_64.06_68.16.wav;NO ACTUALLY IT WAS...THIS IS THE FIRST TIME THIS HAS EVER HAPPENED.  I DON'T KNOW WHAT HAPPENED--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F012_81.52_85.5.wav;FOR TONIGHT- FOR TONIGHT SIR.  WOULD YOU NEED TO STAY SOMEWHERE TONIGHT?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F013_92.37_96.17.wav;WE CAN DO HOLIDAY INN OR...?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F014_101.76_103.87.wav;SIR I UNDERSTAND THAT BUT JUST--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F015_105.74_108.77.wav;DID YOU HAVE YOUR NAME TAGS ON THE LUGGAGE?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F016_110.04_118.68.wav;OKAY.  SO IF YOU CAN JUST GIVE ME YOUR NAME, YOUR NAME AND YOUR ADDRESS AND YOUR PHONE NUMBER I CAN CONTACT YOU AS SOON AS WE FIND OUT MORE INFORMATION.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F018_142.47_144.38.wav;WHAT IS YOUR BUSINESS?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F019_145.8_153.13.wav;OKAY.  SIR?  I AM SORRY TO TELL YOU THIS BUT THIS DOES HAPPEN. UH- THIS IS NOT UH- REALLY,
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F020_153.145_159.61.wav;I MEAN, OUR AIRLINE'S FAULT.  I DON'T KNOW WHAT HAPPENED, MISPLACED, SOMETHING HAPPENED BUT WE WILL GET YOU--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F021_161.48_168.58.wav;WELL, THE ENTIRE FLIGHT, SIR, THE LUGGAGE WAS PLACED ON ANOTHER PLANE THAT NEVER ACTUALLY LEFT BALTIMORE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F022_168.58_170.04.wav;UH NO I'M NOT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F023_170.61_177.53.wav;WELL WE HAVE SOME PEOPLE BACK THERE THAT NEED SOME FIRING SO, BUT I WOULD JUST REALLY APPRECIATE--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F028_212.48_215.76.wav;WE CAN HAVE THEM DIRECT YOUR LUGGAGE TO SAN DIEGO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F029_218.89_221.71.wav;UH--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro05b_F030_221.8475_225.04.wav;SOME REFRESHMENTS IN THE LOBBY?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F000_9.6133_14.6512.wav;HOW'S IT GOING?  HOW ARE YOU FEELING?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F001_19.2023_22.2932.wav;HANGING IN THERE?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F002_27.9882_31.5658.wav;SO SAD.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F003_34.1943_36.7984.wav;YEAH.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F004_36.8471_40.23.wav;YOU GUYS WERE REAL CLOSE HUH?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F005_53.4939_57.3393.wav;I'M SO SORRY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F007_76.5173_82.7477.wav;WHAT HAPPENED?  WHAT WENT WRONG?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F008_96.6931_98.8348.wav;OH MAN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F009_100.1004_103.1912.wav;HOW ARE THEY?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F011_132.9074_136.8014.wav;WE'RE ALL HERE FOR YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F012_164.0351_166.3472.wav;I KNOW.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F013_167.9048_175.1087.wav;JUST THINGS HAPPEN IN LIFE AND YOU JUST...THERE'S JUST NO EXPLANATION YOU KNOW?  WE JUST DON'T...
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F014_177.1044_179.2704.wav;YEAH.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F015_180.8037_182.9697.wav;I'M SO SORRY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F016_212.9536_219.8655.wav;WELL NOW YOU CAN FOLLOW HIS FOOTSTEPS, YOU KNOW?  CARRY OUT WHAT HE WANTED TO DO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F017_220.2792_223.6378.wav;WELL SURE YOU COULD.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F018_228.6513_230.6713.wav;YEAH.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F019_231.9856_234.9547.wav;I WOULD'VE LOVED TO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro06_F020_240.3577_244.349.wav;NOW I CAN'T.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F000_5.45_7.98.wav;HEY.  HOW'S IT GOING?  I HAVEN'T SEEN YOU IN AWHILE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F006_39.28_45.725.wav;YOU'RE GOING TO BE HERE AND I'M GOING TO BE IN LA SO WE CAN BE TOGETHER NOW.  I MEAN WE CAN BE IN THE SAME CITY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F007_45.92_48.36.wav;WE CAN PARTY.  WE CAN HAVE FUN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F008_50.62_53.06.wav;YEAH.  HOPEFULLY IT WON'T BE LIKE HIGH SCHOOL.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F009_53.81_60.64.wav;OH MAN I AM SO PROUD OF YOU, THAT IS...HOW DID YOU GET...I MEAN WHAT DID YOU DO?  HOW DID YOU FIND OUT OR WHAT...?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F010_73.7_75.255.wav;OH MAN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F011_81.0_85.07.wav;DID YOU SAY YES YET?  I MEAN HAVE YOU SENT IN YOUR ANSWER?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F012_86.77_88.37.wav;ALL RIGHT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F013_88.99_97.0.wav;THIS IS SO GREAT, YOU KNOW, BECAUSE I GONE FIT ON DOWNTOWN SO I'M GOING TO BE LIKE RIGHT HERE.  I THINK I'M GOING TO BE LIVING AT CITY LIGHTS DOWNTOWN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F014_98.78_101.55.wav;YEAH, IT REALLY IS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F016_107.74_111.64.wav;MAN I'M JUST SO HAPPY FOR YOU.  I JUST--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F017_111.91_116.27.wav;WELL, I'M HAPPY FOR YOU BUT I'M HAPPY FOR ME CAUSE THAT MEANS YOU'RE GOING TO STAY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F018_120.71_124.11.wav;OH GREAT. I WOULD LOVE TO GO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro07_F023_150.97_154.26.wav;OH MY GOD.  I AM SO PROUD OF YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08a_F004_41.3695_44.4061.wav;TWO TWO SIX SIX.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08a_F013_110.2_117.8182.wav;YOU SIGN THE CONTRACT AND THEN DOWN THE LINE THE PHONE DOESN'T WORK AND YOU'RE STUCK, YOU CAN'T GO TO A NEW...NO.  NO CONTRACTS FOR ME.  YOU GIVE ME A NEW PHONE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08a_F014_118.4295_121.2295.wav;I WANT TO TALK TO A SUPERVISOR
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08a_F015_121.3084_126.2775.wav;I WOULD LIKE TO TALK TO YOUR SUPERVISOR.  OBVIOUSLY YOU'RE INCOMPETENT AND DON'T UNDERSTAND WHAT I'M ASKING.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08a_F020_154.2778_158.6553.wav;THIS IS RIDICULOUS.WELL WHAT ARE WE SUPPOSED TO DO?  WE STARVE THEN BECAUSE I CAN'T USE MY PHONE CAUSE
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08a_F021_158.675_166.4244.wav;I AM A REALTOR AND THIS IS MY BUSINESS.  PEOPLE ARE CALLING ME ALL THE TIME BUT YOU KNOW, AND I DON'T HAVE A LAND LINE.  I CAN'T AFFORD TO HAVE A LAND LINE
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08a_F022_167.568_169.7174.wav;THAT YOU BETTER BE SORRY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08b_F005_49.65_52.01.wav;YEAH, YEAH, YEAH YOU BETTER BE SORRY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08b_F006_52.26_58.7975.wav;NO I DID NOT DROP MY PHONE IN WATER.  I'M NOT FIVE YEARS OLD AND JUST DROPPED MY PHONE ANYWHERE I SEE IT.  OKAY THIS IS MY BUSINESS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08b_F021_192.12_196.91.wav;ALRIGHT. WELL-  I GUESS - I GUESS THAT'S OKAY BUT,
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro08b_F024_207.0_209.66.wav;ALRIGHT THANKS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F000_6.6092_11.777.wav;WHAT'S HE GOING TO SAY?  MAYBE WE OUGHT TO TALK TO HIM BEFORE HE SEES IT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F004_40.0593_42.3795.wav;DID YOU TALK TO HIM?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F005_47.5298_49.4985.wav;HE CRIED HARD?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F008_61.0118_66.785.wav;HE'S GETTING JUST LIKE HE DID AFTER HE DIED, YOU KNOW?  WHAT, WHAT, WHAT'S THE MEANING OF THIS?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F016_140.0581_148.8821.wav;NO.  IT'S HIS GOD DAMNED NEWSPAPERS IS WHAT IT IS.  NOW EVERY MONTH THERE'S A NEW BOY COMES HOME AND LARRY'S GOING TO BE THE NEXT ONE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F017_152.8722_155.0166.wav;WHY?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F020_167.0748_171.3638.wav;WELL WHAT DO YOU WANT ME TO DO?  I MEAN, YOU'RE OLD ENOUGH TO KNOW YOUR OWN MIND.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F021_173.0336_177.762.wav;WELL, I MEAN, YOU GOT TO MAKE SURE YOUR DAD'S NOT GOING--
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F028_236.436_239.4417.wav;DID YOU ASK ANNIE YET?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F030_259.0583_264.395.wav;LOOK, YOU NEVER HAD SEEN MANY, MANY WOMEN.  YOU KNOW?  I MEAN...
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F040_376.51_381.0642.wav;TELL ME SOMETHING.  YOU CAN LEAVE THIS BUSINESS?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F043_394.2475_401.1175.wav;I MEAN WHAT THE HELL HAVE WE WORKED FOR THEN?  I MEAN, IT'S ALL FOR YOU CHRIS.  THE WHOLE SHOOTING MATCH IS FOR YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F045_411.4559_414.7429.wav;I DON'T UNDERSTAND YOU DO I?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_1_F046_419.067_422.6352.wav;YEAH.  I CAN SEE THAT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F000_7.4531_9.9374.wav;WHY DID HE INVITE HER HERE?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F001_11.3988_16.8059.wav;WELL SHE'S BEEN AWAY FOR THREE AND A HALF YEARS IN NEW YORK AND SUDDENLY SHE JUST SHOWS UP.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F006_46.7644_51.0024.wav;NO.  SHE'S NOT HIS GIRL JOE AND SHE KNOWS THAT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F009_73.7734_78.7023.wav;I MEAN, HER FAITH IS STRONGER THAN A ROCK.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F010_79.4197_84.5877.wav;MY WORST TIMES I THINK ABOUT HER, YOU KNOW, AND I
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F011_85.2775_91.8282.wav;IT'S LIKE I KNOW AS LONG AS SHE'S WAITING I'M RIGHT AGAIN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F012_97.5675_106.5882.wav;NO.  NOBODY IN MY HOUSE BETTER DARE AND CHALLENGE HER FAITH.  YOU KNOW AND MAYBE STRANGERS BUT NOT HIS FATHER, NOT HIS BROTHER.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F017_144.385_154.9601.wav;LOOK, IT WAS JUST LAST WEEK THAT DETROIT, SOME BOY CAME BACK HE HAD BEEN AWAY LONGER THAN LARRY, YOU CAN READ IT FOR YOURSELF. YOU ABOVE ALL PEOPLE HAVE GOT TO BELIEVE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_2_F019_166.3855_168.0925.wav;I CAN'T HELP IT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F004_31.7301_37.9017.wav;NO.  I'M NOT SORRY.  BUT I'M NOT GOING TO STAY.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F006_43.9424_46.9083.wav;LOOK,
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F007_47.6497_55.325.wav;YOU SAW THE WAY THAT SHE ACTED AND THEN WELL, I MEAN, YOU, YOU WERE ACTING KIND OF...
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F008_56.63_62.8279.wav;WELL, I DON'T KNOW, EMBARRASSED OF HER SINCE I CAME.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F011_91.3959_93.4022.wav;WELL,
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F012_93.5331_96.4335.wav;I GUESS THAT'S WHY I CAME.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F013_129.4285_133.1025.wav;LOOK, I'VE BEEN READY FOR A LONG, LONG TIME NOW.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F014_135.2293_138.7622.wav;LOOK, I ALMOST GOT MARRIED TWO YEARS AGO.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F015_140.6812_143.56.wav;YOU STARTED TO WRITE ME.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script02_2_F018_172.6059_176.3145.wav;YOU BROUGHT A BOTTLE OF CHAMPAGNE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script02_2_F035_308.417_312.78.wav;NO, IT'S NOT. IT'S STANDING ON THE BEACH WAITING AND FIGHTING.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script02_2_M005_43.6787_51.4836.wav;CARLA, CAN I ASK YOU SOMETHING? DON'T TAKE THIS WRONG, BUT ARE YOU HAVING YOUR PERIOD?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script02_2_M045_445.2462_447.1014.wav;OR NOT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script03_1_M005_24.415_26.6375.wav;THEN I DON'T CARE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script03_2_F017_127.4075_132.95.wav;IT'S A WOMAN'S JOB TO ALLURE THE MAN. WATCH ME, WON'T YOU, A MINUTE?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script03_2_M000_9.3056_14.39.wav;AS A MATTER OF FACT, THE REAL CAUSE OF THAT ROW WAS PETER BURDEN.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script03_2_M016_113.9625_115.085.wav;NOTHING.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03F_script03_2_M039_276.0875_279.99.wav;OH, VERY AMUSING, INDEED. AMANDA, LISTEN-
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro02_F022_144.5548_150.8439.wav;AND WATCH OUR CHILD GROW, SEE HER TAKE HER FIRST STEPS, HER FIRST WORDS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_impro02_F034_236.4832_238.2342.wav;YEAH.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F017_151.3888_158.5199.wav;I WAS WAITING FOR YOU CHRIS, I MEAN, TILL THEN YOU NEVER WROTE AND THEN WHEN YOU DID WHAT DID YOU SAY?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F018_158.6725_162.3362.wav;YOU'D ALWAYS BE SO AMBIGUOUS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F019_181.1126_183.4461.wav;I'LL NEVER FORGIVE YOU FOR THAT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F020_183.4897_190.0102.wav;I MEAN,  WHY DID YOU WAIT ALL THESE YEARS?  THERE I WAS SITTING AROUND AND WONDERING IF I WAS CRAZY FOR THINKING ABOUT YOU.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F021_196.8578_200.8268.wav;NOT LIKE THAT YOU'RE NOT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F029_252.7072_254.9098.wav;HOW MANY?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F030_256.2836_258.5953.wav;GEEZ.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F031_382.4192_385.8212.wav;AND YOU STILL FEEL THAT WAY?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F033_394.605_407.426.wav;THAT INCLUDES ME TOO, I MEAN AND THE MONEY, YOU HAVE RIGHT TO THAT MONEY.  YOUR FATHER PUT PLANES UP IN THE AIR, GOOD PLANES AND HE DESERVES IT, YOU SHOULD BE PROUD OF THAT.  A MAN SHOULD BE PAID FOR THAT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script01_3_F034_411.0308_414.978.wav;WHAT AM I GOING TO DO WITH A FORTUNE?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_1_F005_93.2403_95.2027.wav;YES.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F000_7.2672_9.5454.wav;ABOUT WHAT?
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F001_11.664_13.835.wav;IT'S RIDICULOUS.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F002_17.815_25.0366.wav;IT'S PR.  I MEAN, SOMEBODY SOLD YOU A GOOD BILL ABOUT THIS WONDERFUL EVENT THAT GOING TO HAPPEN ON THE BEACH.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F003_25.9251_37.4296.wav;YEAH.  EVERYONE ELSE WAS SOLD THE SAME THING.  I MEAN, LOOK, IT KEEPS US EXCITED, IT KEEPS US COMING BACK FOR MORE AND YOU KNOW, KEEPS US THINKING LIFE'S GOING TO START ANY MINUTE NOW.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F004_40.414_43.7175.wav;LOOK, I'M SORRY BUT IT'S STILL JUST FISH TO ME.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F009_75.2921_79.7801.wav;OKAY.  TWICE IS AS MANY TIMES AS WE'VE TRIED AND THAT'S EVER.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F011_86.66_92.9249.wav;AUGIE, GOD DAMMIT, DON'T ASK ME THAT.  YOU ALWAYS ASK ME THAT.  I HATE IT WHEN YOU ASK ME THAT.  IT'S INSULTING.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F013_104.865_113.5647.wav;LISTEN, I'VE WAITING MY ENTIRE LIFE ON THIS BEACH JUST STANDING THERE WAITING FOR THIS FISH TO SHOW UP AND THESE FISH NEVER SHOW UP.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F016_130.2406_135.8676.wav;NO WE WON'T.  I MEAN, GOD, THIS ISN'T ABOUT THE FISH AUGIE.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F018_173.8212_177.5573.wav;WE THOUGHT I WAS PREGNANT.
/media/chega/Nuevo vol/PFC1/multimodal_emotion_recognition/data/speech/Session3/Female/Ses03M_script02_2_F023_232.3919_235.9685.wav;I'D RATHER NOT REMEMBER SOMETHING...
